,open,close,high,low,volume,money
2020-08-25,4769.21,4761.95,4802.41,4746.31,14170135100.0,262308788274.5
2020-08-26,4761.72,4706.13,4786.42,4689.88,15130518000.0,277456360643.0
2020-08-27,4718.06,4731.35,4731.94,4679.36,11904285000.0,223631511405.6
2020-08-28,4727.29,4844.27,4850.49,4719.35,15939976500.0,305047882508.6
2020-08-31,4870.93,4816.22,4901.21,4816.21,20256702900.0,357005064604.8
2020-09-01,4803.39,4842.12,4842.14,4791.78,13839540200.0,262018070577.3
2020-09-02,4859.08,4843.89,4863.55,4797.52,15798952400.0,280778613751.4
2020-09-03,4841.5,4817.1,4877.01,4800.06,14567120100.0,279411988792.3
2020-09-04,4737.24,4770.22,4778.2,4726.56,12003279600.0,238463337878.7
2020-09-07,4759.52,4669.37,4789.3,4655.56,14860779100.0,282316394067.8
2020-09-08,4683.83,4694.39,4707.9,4639.05,13919922700.0,249198138075.5
2020-09-09,4634.25,4584.59,4645.2,4558.03,16227710700.0,244905191934.1
2020-09-10,4632.1,4581.98,4647.75,4572.21,15065287800.0,226146354804.6
2020-09-11,4572.26,4627.28,4630.88,4563.11,11530242400.0,198240927301.5
2020-09-14,4652.05,4651.05,4666.99,4625.99,10723517900.0,211653411810.9
2020-09-15,4649.45,4688.48,4691.5,4630.54,10191592500.0,194573684119.3
2020-09-16,4683.01,4657.36,4690.68,4638.46,10875364100.0,196120184850.9
2020-09-17,4642.05,4632.71,4664.95,4601.64,10598363100.0,214146647269.6
2020-09-18,4636.64,4737.09,4737.8,4631.7,16042647500.0,281885944229.3
2020-09-21,4750.75,4691.43,4752.98,4688.72,12453582700.0,224137912695.2
2020-09-22,4654.22,4635.76,4706.21,4622.11,11967294700.0,202909215534.6
2020-09-23,4639.66,4652.33,4665.96,4623.55,9582652800.0,190393472276.3
2020-09-24,4623.95,4563.07,4631.95,4562.21,11259368300.0,193515873700.2
2020-09-25,4582.48,4570.02,4599.54,4554.72,9301515500.0,167457376964.1
2020-09-28,4582.65,4581.91,4613.63,4571.15,8504838900.0,159314675407.1
2020-09-29,4608.29,4591.8,4616.68,4586.35,8599385800.0,159937888502.2
2020-09-30,4607.58,4587.4,4634.72,4563.41,8908120000.0,165532220885.2
2020-10-09,4663.61,4681.14,4695.4,4655.09,11133751200.0,229926731489.9
2020-10-12,4705.19,4823.16,4823.27,4704.16,15578455800.0,307848558046.0
2020-10-13,4812.9,4839.2,4845.92,4795.37,11651633800.0,242172567248.5
2020-10-14,4830.46,4807.1,4830.46,4795.91,11190692300.0,229836207247.8
2020-10-15,4810.78,4798.74,4833.89,4796.26,10996496200.0,213878285046.5
2020-10-16,4798.92,4791.68,4825.55,4765.97,11671610200.0,204175130717.5
2020-10-19,4823.49,4755.49,4849.6,4747.34,12924636100.0,225392198224.7
2020-10-20,4751.37,4793.47,4793.47,4739.46,9804815600.0,185849198017.6
2020-10-21,4801.63,4792.83,4801.63,4758.86,10380570300.0,189978697043.6
2020-10-22,4780.6,4777.98,4791.81,4725.5,10135089100.0,194614971169.8
2020-10-23,4775.47,4718.49,4802.46,4717.1,10682518400.0,200985821991.5
2020-10-26,4684.05,4691.24,4713.39,4639.3,10834327500.0,205518988284.4
2020-10-27,4680.14,4699.28,4708.46,4671.85,9265630400.0,186675545690.4
2020-10-28,4703.0,4737.27,4753.31,4685.6,10846340200.0,226754264067.1
2020-10-29,4683.61,4772.92,4803.03,4679.25,11711725000.0,252303504992.9
2020-10-30,4776.47,4695.33,4778.51,4683.47,13980230300.0,280783321713.1
2020-11-02,4702.75,4720.83,4738.02,4695.44,14286769300.0,279027685157.1
2020-11-03,4743.17,4777.56,4793.4,4734.17,13605540800.0,252390556313.5
2020-11-04,4781.45,4813.66,4825.46,4770.56,11466180600.0,230513773046.3
2020-11-05,4861.34,4885.11,4885.11,4838.0,13924459400.0,281951932371.0
2020-11-06,4897.63,4885.72,4897.63,4845.43,15363903400.0,305365103652.9
2020-11-09,4918.86,4981.35,4997.8,4918.86,19713198400.0,371923282063.4
2020-11-10,4995.41,4953.88,4995.41,4928.93,17626721400.0,334271459963.7
2020-11-11,4937.76,4904.9,4957.58,4901.71,16447051500.0,303858557977.1
2020-11-12,4916.77,4908.46,4926.34,4891.51,11811461900.0,227645907147.2
2020-11-13,4886.98,4856.85,4886.98,4825.76,13369307900.0,255353111737.8
2020-11-16,4880.96,4904.17,4904.17,4848.62,14877098000.0,266705031671.5
2020-11-17,4903.12,4894.79,4909.29,4865.39,15148746400.0,288911408551.0
2020-11-18,4889.67,4891.67,4911.09,4870.72,16421661600.0,290727223227.2
2020-11-19,4880.92,4927.99,4939.79,4870.2,13368137800.0,247727135000.5
2020-11-20,4928.22,4943.29,4947.43,4922.59,12940034100.0,229053679195.4
2020-11-23,4954.6,5005.03,5029.65,4940.45,20591518700.0,333633826416.7
2020-11-24,4997.05,4974.29,5001.06,4960.98,15663791100.0,264804443317.7
2020-11-25,4992.75,4910.7,5004.77,4910.7,17034052700.0,277070642970.7
2020-11-26,4908.32,4919.59,4925.29,4867.82,13720233800.0,239748145475.7
2020-11-27,4930.59,4980.77,4980.77,4917.35,16295292200.0,253178971224.0
2020-11-30,4994.11,4960.25,5055.19,4960.25,26263895000.0,396495834420.8
2020-12-01,4963.13,5067.1,5072.55,4963.13,20406563800.0,328451014444.2
2020-12-02,5072.98,5067.14,5090.61,5043.31,19543547600.0,310609728842.5
2020-12-03,5065.45,5057.06,5072.3,5033.79,17786574800.0,275335207429.1
2020-12-04,5049.52,5065.92,5072.39,5017.85,14434716700.0,257798820735.3
2020-12-07,5065.73,5022.24,5067.87,5014.61,13989621700.0,264657773932.9
2020-12-08,5029.11,5009.88,5043.06,4998.92,12307302900.0,234880648439.1
2020-12-09,5022.38,4942.7,5033.64,4942.52,13891696500.0,260772774152.9
2020-12-10,4931.29,4940.52,4962.74,4919.77,12591427000.0,229651278357.4
2020-12-11,4957.82,4889.63,4957.82,4849.35,15935769700.0,275212730069.9
2020-12-14,4903.63,4934.84,4937.26,4887.66,12080155200.0,247878279710.9
2020-12-15,4931.6,4945.1,4954.19,4904.79,11834263300.0,248093390249.2
2020-12-16,4957.3,4953.87,4968.86,4938.19,10677896800.0,229696035696.9
2020-12-17,4960.73,5017.48,5021.62,4950.37,13338547900.0,270180356109.3
2020-12-18,5014.32,4999.97,5027.44,4979.01,12804961800.0,258938551535.8
2020-12-21,4995.76,5046.84,5048.51,4970.0,14081178200.0,298204296843.3
2020-12-22,5034.98,4964.77,5055.13,4960.95,16234497000.0,326758817663.3
2020-12-23,4977.3,5007.12,5028.45,4968.15,14029281900.0,308729037473.7
2020-12-24,5006.01,5000.02,5033.04,4979.24,11441866700.0,246674476188.8
2020-12-25,4985.77,5042.01,5042.1,4973.68,12100697900.0,243992268243.3
2020-12-28,5042.94,5064.41,5089.34,5037.86,13691440700.0,281019254170.5
2020-12-29,5071.45,5042.94,5077.42,5034.31,14119866200.0,279035233253.8
2020-12-30,5037.98,5113.71,5113.71,5036.63,14862644800.0,296577812603.0
2020-12-31,5122.48,5211.29,5215.62,5122.48,17160250900.0,358731371834.7
2021-01-04,5212.93,5267.72,5284.43,5190.94,21171138200.0,452796175554.0
2021-01-05,5245.84,5368.5,5368.5,5234.38,22493115900.0,498041939761.3
2021-01-06,5386.51,5417.67,5433.47,5341.43,19377344400.0,444434377137.3
2021-01-07,5428.39,5513.66,5513.66,5413.35,21987208000.0,473385353695.8
2021-01-08,5526.29,5495.43,5547.47,5442.69,20432495600.0,473567653978.6
2021-01-11,5504.24,5441.16,5555.69,5412.5,23183598300.0,522298482544.3
2021-01-12,5419.5,5596.35,5596.35,5417.63,22422018600.0,486233760739.8
2021-01-13,5609.26,5577.97,5644.72,5535.14,26156988600.0,546959736365.5
2021-01-14,5556.21,5470.46,5568.02,5458.68,24368338000.0,501890111879.0
2021-01-15,5471.39,5458.08,5500.63,5390.27,23863743500.0,475709920372.3
2021-01-18,5438.16,5518.52,5541.46,5410.78,20705186900.0,422717209153.0
2021-01-19,5525.97,5437.52,5532.48,5415.72,21104342500.0,433205176449.9
2021-01-20,5439.91,5476.43,5496.05,5426.54,17091326000.0,373770384496.4
2021-01-21,5492.96,5564.97,5593.11,5490.56,20995019700.0,453183684478.9
2021-01-22,5562.38,5569.78,5573.66,5513.88,19930002000.0,456622193435.6
2021-01-25,5564.12,5625.92,5655.48,5543.27,19704701900.0,508166980802.0
2021-01-26,5600.9,5512.97,5600.9,5506.0,17190459000.0,415008069865.0
2021-01-27,5505.77,5528.0,5534.99,5449.64,16019084100.0,376892605839.1
2021-01-28,5450.37,5377.14,5462.24,5360.38,17048558500.0,376166523177.5
2021-01-29,5413.97,5351.96,5430.2,5288.1,18217878400.0,390287690019.0
2021-02-01,5356.85,5417.65,5422.3,5342.05,16631370600.0,346859083730.0
2021-02-02,5429.7,5501.09,5503.21,5411.52,16521056500.0,380016716111.9
2021-02-03,5499.3,5485.2,5532.89,5473.12,18805431700.0,404343602637.7
2021-02-04,5453.98,5473.95,5510.05,5411.57,18057565400.0,397995205379.9
2021-02-05,5494.7,5483.41,5550.77,5477.65,18969959800.0,395400134490.2
2021-02-08,5506.14,5564.56,5576.49,5479.85,16403377500.0,367582771658.8
2021-02-09,5584.17,5686.25,5686.25,5555.05,16488726000.0,378769121171.9
2021-02-10,5709.68,5807.72,5823.42,5707.33,17016978600.0,417056463360.9
2021-02-18,5922.07,5768.38,5930.91,5747.66,21884868600.0,507481235977.7
2021-02-19,5734.02,5778.84,5787.89,5667.32,21447578000.0,456433793702.1
2021-02-22,5785.51,5597.33,5785.51,5597.33,28212438200.0,543633153216.5
2021-02-23,5542.68,5579.67,5644.76,5541.11,23380772700.0,424904470814.2
2021-02-24,5591.48,5437.57,5598.83,5379.73,22542861000.0,472369211004.2
2021-02-25,5494.47,5469.56,5527.63,5444.16,23073602800.0,412206157140.7
2021-02-26,5343.9,5336.76,5416.32,5318.86,21226454300.0,405717700127.9
2021-03-01,5389.25,5418.78,5421.56,5345.94,17746352300.0,358146545967.0
2021-03-02,5453.28,5349.63,5454.97,5305.05,19651111500.0,376444604695.3
2021-03-03,5327.35,5452.21,5452.4,5316.48,19470905400.0,337610313596.4
2021-03-04,5388.48,5280.71,5392.37,5254.78,21277521100.0,384382456961.0
2021-03-05,5191.97,5262.8,5307.82,5174.25,20262795600.0,352539774294.9
2021-03-08,5299.79,5080.02,5326.26,5079.8,23023163500.0,407133802141.7
2021-03-09,5066.15,4971.0,5094.31,4917.91,23071100400.0,414415213806.2
2021-03-10,5047.06,5003.61,5055.28,4981.62,16992849000.0,309577408714.9
2021-03-11,5024.56,5128.22,5138.41,5020.58,18960076600.0,333859199678.6
2021-03-12,5153.67,5146.38,5153.67,5086.82,20102058900.0,323237751413.4
2021-03-15,5116.12,5035.54,5120.88,4992.4,20415308400.0,330740513807.9
2021-03-16,5054.41,5079.36,5084.31,5009.95,16139005400.0,271755048563.6
2021-03-17,5062.77,5100.86,5123.55,5020.13,14916237600.0,263492417708.9
2021-03-18,5114.59,5141.77,5160.46,5111.13,14290151800.0,260930046844.7
2021-03-19,5068.53,5007.09,5089.92,4980.76,16417484900.0,282974489237.2
2021-03-22,5008.4,5057.15,5071.34,4996.54,16740263200.0,264209098943.0
2021-03-23,5057.06,5009.25,5064.02,4966.53,15801396700.0,255755377659.6
2021-03-24,4985.4,4928.69,5024.33,4919.89,15938598200.0,265970020152.0
2021-03-25,4904.07,4926.35,4950.76,4883.66,13294518900.0,219782049461.7
2021-03-26,4953.95,5037.99,5050.83,4953.95,14592669700.0,273901922431.3
2021-03-29,5052.26,5046.88,5086.65,5010.39,14338821500.0,266176599970.5
2021-03-30,5043.1,5094.73,5106.04,5032.8,13861856000.0,254928014461.3
2021-03-31,5085.95,5048.36,5085.95,5015.61,14133574300.0,241058485554.4
2021-04-01,5059.94,5110.78,5115.43,5056.87,12032489000.0,211493324391.1
2021-04-02,5129.85,5161.56,5169.83,5116.35,12700225400.0,248060376224.1
2021-04-06,5178.64,5140.34,5181.15,5125.33,10983421000.0,213852444065.4
2021-04-07,5141.66,5103.74,5141.66,5065.19,14576374800.0,246271190296.5
2021-04-08,5078.26,5112.21,5129.13,5062.07,14177104700.0,228422004674.7
2021-04-09,5100.04,5035.34,5100.04,5022.09,12841650900.0,221519791677.6
2021-04-12,5026.98,4947.75,5045.6,4933.01,15264431400.0,267218195772.7
2021-04-13,4949.81,4939.64,4994.54,4924.2,13291935800.0,225753230649.2
2021-04-14,4945.69,4980.63,4987.12,4940.27,12086083800.0,221036276090.0
2021-04-15,4969.91,4948.97,4969.91,4900.3,10882938400.0,213820884103.5
2021-04-16,4966.9,4966.18,4979.17,4917.96,11123992400.0,213389173713.5
2021-04-19,4966.41,5087.02,5088.21,4940.75,15476982400.0,307899776737.5
2021-04-20,5065.78,5083.37,5119.86,5058.92,13654170000.0,276640588159.1
2021-04-21,5055.24,5098.74,5110.56,5047.99,12463727700.0,242574995256.0
2021-04-22,5114.28,5089.24,5119.22,5067.14,12116764500.0,241488845756.1
2021-04-23,5088.83,5135.45,5149.98,5086.49,12205699100.0,264345183118.9
2021-04-26,5156.59,5077.24,5181.11,5072.96,15138196700.0,325760384278.3
2021-04-27,5076.64,5090.52,5095.98,5042.61,12396183700.0,254738009833.6
2021-04-28,5073.97,5119.24,5119.45,5059.26,12062031800.0,272182521893.2
2021-04-29,5128.28,5164.17,5170.59,5113.65,14009248000.0,294112454366.3
2021-04-30,5156.36,5123.49,5163.25,5094.93,16012162100.0,315075102884.9
2021-05-06,5098.8,5061.12,5132.9,5037.41,15882263000.0,323258264641.5
2021-05-07,5073.46,4996.05,5093.75,4996.04,17225832100.0,304638402155.0
2021-05-10,5001.44,4992.42,5019.39,4953.7,17082058500.0,282656808853.4
2021-05-11,4956.08,5023.06,5033.49,4925.92,15152649700.0,270931616512.9
2021-05-12,5003.82,5044.55,5051.17,4995.4,12661908600.0,228344006493.0
2021-05-13,4992.35,4992.97,5022.08,4975.45,13227940600.0,237821404345.3
2021-05-14,5007.63,5110.59,5112.98,4981.29,15942618000.0,318802786822.9
2021-05-17,5115.31,5184.99,5206.69,5115.31,15388963400.0,335439913424.1
2021-05-18,5190.93,5187.6,5201.67,5156.79,11840426100.0,238182265921.9
2021-05-19,5173.17,5172.27,5193.56,5151.64,11872998300.0,250736278155.8
2021-05-20,5167.05,5186.41,5201.59,5152.04,13845477500.0,277088462047.3
2021-05-21,5199.13,5134.15,5216.16,5123.12,12476848500.0,268053627530.6
2021-05-24,5138.81,5155.59,5155.59,5092.39,12674233600.0,278513133226.0
2021-05-25,5165.04,5318.48,5324.36,5161.52,18299683900.0,404683305641.1
2021-05-26,5326.12,5320.59,5344.28,5308.74,16960709600.0,346444644792.8
2021-05-27,5311.37,5338.23,5378.48,5286.05,14846285500.0,311893705935.1
2021-05-28,5338.73,5321.09,5360.28,5288.65,16460580600.0,330711896344.2
2021-05-31,5318.08,5331.57,5331.63,5281.69,14460326900.0,321450798233.5
2021-06-01,5320.47,5341.68,5343.75,5269.26,14383147400.0,321845842153.4
2021-06-02,5348.34,5289.97,5352.64,5266.79,13775431900.0,296176177153.5
2021-06-03,5285.71,5255.29,5314.37,5255.07,14196887800.0,285448632488.9
2021-06-04,5228.28,5282.28,5334.49,5221.23,14473208700.0,292326048775.5
2021-06-07,5284.89,5277.63,5286.84,5242.95,12770497100.0,280463260583.2
2021-06-08,5276.97,5232.12,5319.04,5201.14,13055953200.0,304042218266.2
2021-06-09,5224.95,5236.45,5253.36,5215.35,12182032100.0,255075448703.0
2021-06-10,5236.47,5271.47,5299.53,5229.52,13899196700.0,301454334609.8
2021-06-11,5275.75,5224.7,5276.1,5213.6,18080717300.0,365363494541.8
2021-06-15,5218.56,5166.56,5225.5,5137.41,14288005800.0,330616618621.5
2021-06-16,5163.25,5080.49,5164.52,5076.02,12514798500.0,298286772933.4
2021-06-17,5074.38,5101.89,5123.37,5073.82,12045251800.0,281927280723.3
2021-06-18,5104.93,5102.47,5128.03,5064.92,14858580500.0,356697096115.9
2021-06-21,5088.09,5090.39,5123.78,5058.57,13218451600.0,331527114639.0
2021-06-22,5106.07,5122.16,5125.82,5086.28,13041675300.0,313690367125.4
2021-06-23,5127.19,5147.39,5171.03,5109.76,13635605800.0,358765666329.7
2021-06-24,5156.56,5155.97,5160.43,5120.58,12668562500.0,312607422609.3
2021-06-25,5159.8,5239.97,5251.61,5157.48,15493106100.0,368265641241.1
2021-06-28,5253.61,5251.76,5260.64,5226.22,13319378300.0,337452771675.6
2021-06-29,5248.52,5190.54,5248.52,5182.68,12516299700.0,314896843024.3
2021-06-30,5189.38,5224.04,5231.43,5186.63,10375267100.0,281015504940.5
2021-07-01,5241.2,5229.66,5252.26,5190.88,12724062000.0,324097400267.5
2021-07-02,5186.66,5081.12,5186.66,5074.36,13042642400.0,342578961248.3
2021-07-05,5073.78,5085.79,5098.23,5048.0,13121158900.0,335197786629.8
2021-07-06,5089.78,5083.1,5092.21,5028.51,14065522000.0,362828901848.9
2021-07-07,5052.42,5140.49,5152.77,5045.41,14854906000.0,336731403375.7
2021-07-08,5149.3095,5088.2566,5151.2171,5078.9295,17390100800.0,397879869879.7
